version	flags	bench	param	threads	speedup
2009-07-07 15:05		perfect-square	1	2	2.19060193303699
2009-07-07 15:05		perfect-square	1	4	4.58589631400337
2009-07-07 15:05		perfect-square	1	8	8.46684005201561
2009-07-07 15:05		perfect-square	1	16	13.7266338721012
2009-07-07 15:05		perfect-square	2	1	1.0
2009-07-07 15:05		perfect-square	2	2	1.63629251485649
2009-07-07 15:05		perfect-square	2	4	4.53072075620323
2009-07-07 15:05		perfect-square	2	8	6.74340519768124
2009-07-07 15:05		perfect-square	2	16	15.2431537102474
2009-07-07 15:05		perfect-square	3	1	1.0
2009-07-07 15:05		perfect-square	3	2	1.58678610741153
2009-07-07 15:05		perfect-square	3	4	3.18482533017601
2009-07-07 15:05		perfect-square	3	8	7.78424177332259
2009-07-07 15:05		perfect-square	3	16	17.1039003605375
2009-07-07 15:05		perfect-square	4	1	1.0
2009-07-07 15:05		perfect-square	4	2	1.72199499589146
2009-07-07 15:05		perfect-square	4	4	2.00147016214708
2009-07-07 15:05		perfect-square	4	8	4.55794232649071
2009-07-07 15:05		perfect-square	4	16	9.41879608120392
2009-07-07 15:05		queens	1000	1	1.0
2009-07-07 15:05		queens	1000	2	1.01678108314264
2009-07-07 15:05		queens	1000	4	1.03897116134061
2009-07-07 15:05		queens	1000	8	1.04405717642452
2009-07-07 15:05		queens	1000	16	1.04371656009396
2009-07-07 15:05		queens	2000	1	1.0
2009-07-07 15:05		queens	2000	2	1.02294617563739
2009-07-07 15:05		queens	2000	4	1.02932885693472
2009-07-07 15:05		queens	2000	8	1.03345311158457
2009-07-07 15:05		queens	2000	16	1.04501752467925
2009-07-07 15:05		queens	4000	1	1.0
2009-07-07 15:05		queens	4000	2	1.01365495575359
2009-07-07 15:05		queens	4000	4	1.020239809655
2009-07-07 15:05		queens	4000	8	1.02329926365535
2009-07-07 15:05		queens	4000	16	1.03539373143338
2009-07-07 15:05		queens	5000	1	1.0
2009-07-07 15:05		queens	5000	2	1.01384550547871
2009-07-07 15:05		queens	5000	4	1.01727525993732
2009-07-07 15:05		queens	5000	8	1.02464109438028
2009-07-07 15:05		queens	5000	16	1.0287910042262
2009-07-07 15:05		queens	6000	1	1.0
2009-07-07 15:05		queens	6000	2	1.0092680608365
2009-07-07 15:05		queens	6000	4	1.01211248342175
2009-07-07 15:05		queens	6000	8	1.01734085985669
2009-07-07 15:05		queens	6000	16	1.0221526934829
