version	flags	bench	param	threads	avg	min	max	var
2009-07-08 15:26		magic-square	30	8	0.206333333333333	0.06	0.43	0.0121632222222222
2009-07-08 15:26		magic-square	30	16	0.122666666666667	0.06	0.33	0.00279288888888889
2009-07-08 15:26		magic-square	40	1	2.54766666666667	0.18	20.82	14.2372712222222
2009-07-08 15:26		magic-square	40	2	1.12766666666667	0.21	2.97	0.552171222222222
2009-07-08 15:26		magic-square	40	4	0.728	0.12	1.95	0.222029333333333
2009-07-08 15:26		magic-square	40	8	0.456666666666667	0.11	1.15	0.0622555555555556
2009-07-08 15:26		magic-square	40	16	0.334333333333333	0.17	0.76	0.0173045555555556
2009-07-08 15:26		magic-square	50	1	4.34733333333333	0.65	10.1	8.86527955555556
2009-07-08 15:26		magic-square	50	2	2.64766666666667	0.47	8.42	4.14983122222222
2009-07-08 15:26		magic-square	50	4	1.84	0.28	5.41	1.32631333333333
2009-07-08 15:26		magic-square	50	8	1.006	0.26	2.14	0.243344
2009-07-08 15:26		magic-square	50	16	0.716333333333333	0.26	2.32	0.170556555555556
2009-07-08 15:26		magic-square	60	1	17.9346666666667	1.59	236.79	1753.07705155556
2009-07-08 15:26		magic-square	60	2	4.29066666666667	0.38	13.59	10.7318262222222
2009-07-08 15:26		magic-square	60	4	2.755	0.6	7.84	3.374625
2009-07-08 15:26		magic-square	60	8	1.98	0.61	9.03	2.24803333333333
2009-07-08 15:26		magic-square	60	16	1.663	0.68	5.19	1.16011433333333
2009-07-08 15:26		magic-square	70	1	15.045	1.34	43.59	129.324731666667
2009-07-08 15:26		magic-square	70	2	8.836	1.33	42.24	56.0802906666667
2009-07-08 15:26		magic-square	70	4	4.697	1.09	18.51	15.518261
2009-07-08 15:26		magic-square	70	8	3.93933333333333	0.95	9.15	4.64824622222222
2009-07-08 15:26		magic-square	70	16	2.23066666666667	0.92	5.09	0.911859555555556
2009-07-08 15:26		magic-square	80	1	30.145	2.28	143.99	832.765118333334
2009-07-08 15:26		magic-square	80	2	11.401	1.52	38.35	114.485609
2009-07-08 15:26		magic-square	80	4	7.37833333333333	1.67	25.94	27.1833405555556
2009-07-08 15:26		magic-square	80	8	5.46133333333333	1.66	16.22	12.4066515555556
2009-07-08 15:26		magic-square	80	16	3.80666666666667	1.4	8.58	3.31744888888889
