version	flags	bench	param	threads	avg	min	max	var
2009-07-07 15:05	-I	partit-nr	1600	16	0.912666666666667	0.36	2.91	0.265739555555556
2009-07-07 15:05	-I	partit-nr	1800	4	3.02266666666667	0.43	10.62	5.44249955555556
2009-07-07 15:05	-I	partit-nr	1800	8	1.74966666666667	0.54	4.69	1.20428988888889
2009-07-07 15:05	-I	partit-nr	1800	16	1.21066666666667	0.45	3.25	0.480212888888889
2009-07-07 15:05	-I	partit-nr	2000	4	4.03666666666667	0.75	13.32	7.81601555555555
2009-07-07 15:05	-I	partit-nr	2000	8	2.29	0.58	7.59	1.92261333333333
2009-07-07 15:05	-I	partit-nr	2000	16	1.524	0.76	2.95	0.331597333333333
2009-07-07 15:05	-I	perfect-square	1	4	2.89466666666667	0.1	14.76	9.18318488888889
2009-07-07 15:05	-I	perfect-square	1	8	1.561	0.17	6.69	2.404489
2009-07-07 15:05	-I	perfect-square	1	16	0.962	0.05	3.74	0.851569333333333
2009-07-07 15:05	-I	perfect-square	2	4	9.09366666666667	0.58	30.13	49.3636498888889
2009-07-07 15:05	-I	perfect-square	2	8	4.02966666666667	0.39	19.82	17.4771498888889
2009-07-07 15:05	-I	perfect-square	2	16	2.757	0.34	9.72	4.643841
2009-07-07 15:05	-I	perfect-square	3	4	15.118	1.31	70.54	191.877309333333
2009-07-07 15:05	-I	perfect-square	3	8	9.07766666666667	0.32	24.29	34.6214845555555
2009-07-07 15:05	-I	perfect-square	3	16	4.84466666666667	0.49	12.86	11.8580982222222
2009-07-07 15:05	-I	perfect-square	4	4	18.4143333333333	0.3	114.4	515.132244555556
2009-07-07 15:05	-I	perfect-square	4	8	8.915	1.05	29.23	50.0592116666667
2009-07-07 15:05	-I	perfect-square	4	16	6.33066666666667	0.61	22.25	22.0746995555556
2009-07-07 15:05	-I	queens	1000	4	0.03	0.03	0.03	4.33334237487128e-34
2009-07-07 15:05	-I	queens	1000	8	0.04	0.04	0.04	1.92592994438724e-34
2009-07-07 15:05	-I	queens	1000	16	0.0433333333333333	0.04	0.05	2.22222222222222e-05
2009-07-07 15:05	-I	queens	2000	4	0.110666666666667	0.11	0.12	6.22222222222221e-06
2009-07-07 15:05	-I	queens	2000	8	0.115333333333333	0.11	0.12	2.48888888888889e-05
2009-07-07 15:05	-I	queens	2000	16	0.122333333333333	0.12	0.13	1.78888888888889e-05
2009-07-07 15:05	-I	queens	4000	4	0.417333333333333	0.41	0.43	2.62222222222223e-05
2009-07-07 15:05	-I	queens	4000	8	0.419	0.4	0.43	4.9e-05
2009-07-07 15:05	-I	queens	4000	16	0.430666666666667	0.42	0.44	3.28888888888889e-05
2009-07-07 15:05	-I	queens	5000	4	0.649	0.63	0.66	6.23333333333334e-05
2009-07-07 15:05	-I	queens	5000	8	0.649333333333333	0.63	0.67	7.95555555555557e-05
2009-07-07 15:05	-I	queens	5000	16	0.657666666666667	0.64	0.68	7.12222222222223e-05
2009-07-07 15:05	-I	queens	6000	4	0.927666666666667	0.9	0.95	0.000151222222222221
2009-07-07 15:05	-I	queens	6000	8	0.930666666666667	0.91	0.95	5.95555555555551e-05
2009-07-07 15:05	-I	queens	6000	16	0.937333333333333	0.92	0.95	7.28888888888882e-05
